b_TQ,b_LQ,state,Tstar,Mprime
2.93296089,10.83798883,1,5.6642744282e-01,-8.2176957575e-01
2.96089385,10.83798883,1,5.6499805744e-01,-8.1980494037e-01
2.98882682,10.83798883,1,5.6358093793e-01,-8.1785735690e-01
3.01675978,10.83798883,1,5.6217589347e-01,-8.1592659287e-01
3.04469274,10.83798883,1,5.6078273763e-01,-8.1401242011e-01
3.07262570,10.83798883,1,5.5940128823e-01,-8.1211461459e-01
3.10055866,10.83798883,1,5.5803136719e-01,-8.1023295638e-01
3.12849162,10.83798883,1,5.5667280044e-01,-8.0836722950e-01
3.15642458,10.83798883,1,5.5532541779e-01,-8.0651722190e-01
3.18435754,10.83798883,1,5.5398905279e-01,-8.0468272534e-01
3.21229050,10.83798883,1,5.5266354266e-01,-8.0286353528e-01
3.24022346,10.83798883,1,5.5134872816e-01,-8.0105945088e-01
3.26815642,10.83798883,1,5.5004445350e-01,-7.9927027481e-01
3.29608939,10.83798883,1,5.4875056621e-01,-7.9749581329e-01
3.32402235,10.83798883,1,5.4746691710e-01,-7.9573587592e-01
3.35195531,10.83798883,1,5.4619336011e-01,-7.9399027566e-01
3.37988827,10.83798883,1,5.4492975226e-01,-7.9225882873e-01
3.40782123,10.83798883,1,5.4367595355e-01,-7.9054135455e-01
3.43575419,10.83798883,1,5.4243182689e-01,-7.8883767569e-01
3.46368715,10.83798883,1,5.4119723798e-01,-7.8714761778e-01
3.49162011,10.83798883,1,5.3997205530e-01,-7.8547100943e-01
3.51955307,10.83798883,1,5.3875614998e-01,-7.8380768220e-01
3.54748603,10.83798883,1,5.3754939574e-01,-7.8215747054e-01
3.57541899,10.83798883,1,5.3635166884e-01,-7.8052021169e-01
3.60335196,10.83798883,1,5.3516284799e-01,-7.7889574565e-01
3.63128492,10.83798883,1,5.3398281431e-01,-7.7728391513e-01
3.65921788,10.83798883,1,5.3281145125e-01,-7.7568456545e-01
3.68715084,10.83798883,1,5.3164864451e-01,-7.7409754455e-01
3.71508380,10.83798883,1,5.3049428203e-01,-7.7252270287e-01
3.74301676,10.83798883,1,5.2934825389e-01,-7.7095989336e-01
3.77094972,10.83798883,1,5.2821045228e-01,-7.6940897137e-01
3.79888268,10.83798883,1,5.2708077144e-01,-7.6786979464e-01
3.82681564,10.83798883,1,5.2595910759e-01,-7.6634222323e-01
3.85474860,10.83798883,1,5.2484535891e-01,-7.6482611949e-01
3.88268156,10.83798883,1,5.2373942549e-01,-7.6332134800e-01
3.91061453,10.83798883,1,5.2264120925e-01,-7.6182777554e-01
3.93854749,10.83798883,1,5.2155061391e-01,-7.6034527101e-01
3.96648045,10.83798883,1,5.2046754498e-01,-7.5887370543e-01
3.99441341,10.83798883,1,5.1939190967e-01,-7.5741295187e-01
4.02234637,10.83798883,1,5.1832361687e-01,-7.5596288544e-01
4.05027933,10.83798883,1,5.1726257711e-01,-7.5452338318e-01
4.07821229,10.83798883,1,5.1620870252e-01,-7.5309432412e-01
4.10614525,10.83798883,1,5.1516190678e-01,-7.5167558916e-01
4.13407821,10.83798883,1,5.1412210510e-01,-7.5026706106e-01
4.16201117,10.83798883,1,5.1308921419e-01,-7.4886862443e-01
4.18994413,10.83798883,1,5.1206315219e-01,-7.4748016564e-01
4.21787709,10.83798883,1,5.1104383868e-01,-7.4610157284e-01
4.24581006,10.83798883,1,5.1003119462e-01,-7.4473273588e-01
4.27374302,10.83798883,1,5.0902514232e-01,-7.4337354631e-01
4.30167598,10.83798883,1,5.0802560542e-01,-7.4202389733e-01
4.32960894,10.83798883,1,5.0703250886e-01,-7.4068368376e-01
4.35754190,10.83798883,1,5.0604577885e-01,-7.3935280201e-01
4.38547486,10.83798883,1,5.0506534281e-01,-7.3803115007e-01
4.41340782,10.83798883,1,5.0409112939e-01,-7.3671862743e-01
4.44134078,10.83798883,1,5.0312306843e-01,-7.3541513511e-01
4.46927374,10.83798883,1,5.0216109092e-01,-7.3412057559e-01
4.49720670,10.83798883,1,5.0120512898e-01,-7.3283485279e-01
4.52513966,10.83798883,1,5.0025511584e-01,-7.3155787207e-01
4.55307263,10.83798883,1,4.9931098580e-01,-7.3028954016e-01
4.58100559,10.83798883,1,4.9837267424e-01,-7.2902976518e-01
4.60893855,10.83798883,1,4.9744011758e-01,-7.2777845656e-01
4.63687151,10.83798883,1,4.9651325323e-01,-7.2653552507e-01
4.66480447,10.83798883,1,4.9559201962e-01,-7.2530088277e-01
4.69273743,10.83798883,1,4.9467635614e-01,-7.2407444297e-01
4.72067039,10.83798883,1,4.9376620313e-01,-7.2285612026e-01
4.74860335,10.83798883,1,4.9286150188e-01,-7.2164583042e-01
4.77653631,10.83798883,1,4.9196219458e-01,-7.2044349043e-01
4.80446927,10.83798883,1,4.9106822431e-01,-7.1924901848e-01
4.83240223,10.83798883,1,4.9017953504e-01,-7.1806233389e-01
4.86033520,10.83798883,1,4.8929607159e-01,-7.1688335712e-01
4.88826816,10.83798883,1,4.8841777963e-01,-7.1571200975e-01
4.91620112,10.83798883,1,4.8754460564e-01,-7.1454821445e-01
4.94413408,10.83798883,1,4.8667649692e-01,-7.1339189499e-01
4.97206704,10.83798883,1,4.8581340157e-01,-7.1224297617e-01
5.00000000,10.83798883,1,4.8495526844e-01,-7.1110138383e-01
0.00000000,10.94972067,2,9.0512843386e-01,-1.1792531361e+00
0.02793296,10.94972067,2,8.9586914644e-01,-1.1771427660e+00
0.05586592,10.94972067,2,8.8706685433e-01,-1.1744030524e+00
0.08379888,10.94972067,2,8.7867657003e-01,-1.1711624938e+00
0.11173184,10.94972067,2,8.7065986975e-01,-1.1675228154e+00
0.13966480,10.94972067,2,8.6298364968e-01,-1.1635652888e+00
0.16759777,10.94972067,2,8.5561916731e-01,-1.1593553672e+00
0.19553073,10.94972067,2,8.4854129218e-01,-1.1549461350e+00
0.22346369,10.94972067,2,8.4172791292e-01,-1.1503809100e+00
0.25139665,10.94972067,2,8.3515946274e-01,-1.1456952286e+00
0.27932961,10.94972067,2,8.2881853580e-01,-1.1409183781e+00
0.30726257,10.94972067,2,8.2268957416e-01,-1.1360745910e+00
0.33519553,10.94972067,2,8.1675861012e-01,-1.1311839832e+00
0.36312849,10.94972067,2,8.1101305258e-01,-1.1262632986e+00
0.39106145,10.94972067,2,8.0544150847e-01,-1.1213265033e+00
0.41899441,10.94972067,2,8.0003363266e-01,-1.1163852639e+00
0.44692737,10.94972067,2,7.9478000089e-01,-1.1114493349e+00
0.47486034,10.94972067,2,7.8967200167e-01,-1.1065268735e+00
0.50279330,10.94972067,2,7.8470174374e-01,-1.1016246988e+00
0.53072626,10.94972067,2,7.7986197654e-01,-1.0967485034e+00
0.55865922,10.94972067,2,7.7514602144e-01,-1.0919030303e+00
0.58659218,10.94972067,2,7.7054771212e-01,-1.0870922182e+00
0.61452514,10.94972067,2,7.6606134257e-01,-1.0823193243e+00
0.64245810,10.94972067,2,7.6168162162e-01,-1.0775870257e+00
0.67039106,10.94972067,2,7.5740363300e-01,-1.0728975059e+00
0.69832402,10.94972067,2,7.5322280017e-01,-1.0682525270e+00
0.72625698,10.94972067,2,7.4913485522e-01,-1.0636534910e+00
0.75418994,10.94972067,2,7.4513581126e-01,-1.0591014921e+00
0.78212291,10.94972067,2,7.4122193792e-01,-1.0545973606e+00
0.81005587,10.94972067,2,7.3738973943e-01,-1.0501417010e+00
0.83798883,10.94972067,2,7.3363593507e-01,-1.0457349244e+00
0.86592179,10.94972067,2,7.2995744161e-01,-1.0413772758e+00
0.89385475,10.94972067,2,7.2635135752e-01,-1.0370688584e+00
0.92178771,10.94972067,2,7.2281494878e-01,-1.0328096537e+00
0.94972067,10.94972067,2,7.1934563602e-01,-1.0285995396e+00
0.97765363,10.94972067,2,7.1594098291e-01,-1.0244383050e+00
1.00558659,10.94972067,2,7.1259868563e-01,-1.0203256637e+00
1.03351955,10.94972067,2,7.0931656327e-01,-1.0162612654e+00
1.06145251,10.94972067,2,7.0609254915e-01,-1.0122447056e+00
1.08938547,10.94972067,2,7.0292468286e-01,-1.0082755344e+00
1.11731844,10.94972067,2,6.9981110299e-01,-1.0043532636e+00
1.14525140,10.94972067,2,6.9675004047e-01,-1.0004773736e+00
1.17318436,10.94972067,1,6.9373981253e-01,-9.9664731882e-01
1.20111732,10.94972067,1,6.9077881705e-01,-9.9286253252e-01
1.22905028,10.94972067,1,6.8786552745e-01,-9.8912243118e-01
1.25698324,10.94972067,1,6.8499848795e-01,-9.8542641816e-01
1.28491620,10.94972067,1,6.8217630919e-01,-9.8177388694e-01
1.31284916,10.94972067,1,6.7939766421e-01,-9.7816422387e-01
1.34078212,10.94972067,1,6.7666128474e-01,-9.7459681065e-01
1.36871508,10.94972067,1,6.7396595772e-01,-9.7107102640e-01
1.39664804,10.94972067,1,6.7131052210e-01,-9.6758624953e-01
1.42458101,10.94972067,1,6.6869386591e-01,-9.6414185926e-01
1.45251397,10.94972067,1,6.6611492346e-01,-9.6073723701e-01
1.48044693,10.94972067,1,6.6357267279e-01,-9.5737176759e-01
1.50837989,10.94972067,1,6.6106613331e-01,-9.5404484019e-01
1.53631285,10.94972067,1,6.5859436352e-01,-9.5075584923e-01
1.56424581,10.94972067,1,6.5615645899e-01,-9.4750419511e-01
1.59217877,10.94972067,1,6.5375155039e-01,-9.4428928481e-01
1.62011173,10.94972067,1,6.5137880166e-01,-9.4111053244e-01
1.64804469,10.94972067,1,6.4903740836e-01,-9.3796735964e-01
1.67597765,10.94972067,1,6.4672659605e-01,-9.3485919596e-01
1.70391061,10.94972067,1,6.4444561880e-01,-9.3178547914e-01
1.73184358,10.94972067,1,6.4219375781e-01,-9.2874565536e-01
1.75977654,10.94972067,1,6.3997032008e-01,-9.2573917938e-01
1.78770950,10.94972067,1,6.3777463719e-01,-9.2276551470e-01
1.81564246,10.94972067,1,6.3560606414e-01,-9.1982413368e-01
1.84357542,10.94972067,1,6.3346397823e-01,-9.1691451755e-01
1.87150838,10.94972067,1,6.3134777810e-01,-9.1403615646e-01
1.89944134,10.94972067,1,6.2925688267e-01,-9.1118854951e-01
1.92737430,10.94972067,1,6.2719073031e-01,-9.0837120467e-01
1.95530726,10.94972067,1,6.2514877792e-01,-9.0558363882e-01
1.98324022,10.94972067,1,6.2313050013e-01,-9.0282537761e-01
2.01117318,10.94972067,1,6.2113538854e-01,-9.0009595547e-01
2.03910615,10.94972067,1,6.1916295101e-01,-8.9739491546e-01
2.06703911,10.94972067,1,6.1721271091e-01,-8.9472180920e-01
2.09497207,10.94972067,1,6.1528420651e-01,-8.9207619677e-01
2.12290503,10.94972067,1,6.1337699037e-01,-8.8945764661e-01
2.15083799,10.94972067,1,6.1149062872e-01,-8.8686573536e-01
2.17877095,10.94972067,1,6.0962470092e-01,-8.8430004777e-01
2.20670391,10.94972067,1,6.0777879895e-01,-8.8176017657e-01
2.23463687,10.94972067,1,6.0595252686e-01,-8.7924572233e-01
2.26256983,10.94972067,1,6.0414550035e-01,-8.7675629332e-01
2.29050279,10.94972067,1,6.0235734626e-01,-8.7429150539e-01
2.31843575,10.94972067,1,6.0058770219e-01,-8.7185098183e-01
2.34636872,10.94972067,1,5.9883621605e-01,-8.6943435319e-01
2.37430168,10.94972067,1,5.9710254568e-01,-8.6704125723e-01
2.40223464,10.94972067,1,5.9538635851e-01,-8.6467133868e-01
2.43016760,10.94972067,1,5.9368733113e-01,-8.6232424918e-01
2.45810056,10.94972067,1,5.9200514905e-01,-8.5999964709e-01
2.48603352,10.94972067,1,5.9033950628e-01,-8.5769719738e-01
2.51396648,10.94972067,1,5.8869010508e-01,-8.5541657151e-01
2.54189944,10.94972067,1,5.8705665566e-01,-8.5315744725e-01
2.56983240,10.94972067,1,5.8543887588e-01,-8.5091950857e-01
2.59776536,10.94972067,1,5.8383649099e-01,-8.4870244555e-01
2.62569832,10.94972067,1,5.8224923338e-01,-8.4650595417e-01
2.65363128,10.94972067,1,5.8067684230e-01,-8.4432973625e-01
2.68156425,10.94972067,1,5.7911906369e-01,-8.4217349929e-01
2.70949721,10.94972067,1,5.7757564989e-01,-8.4003695637e-01
2.73743017,10.94972067,1,5.7604635945e-01,-8.3791982602e-01
2.76536313,10.94972067,1,5.7453095693e-01,-8.3582183208e-01
2.79329609,10.94972067,1,5.7302921269e-01,-8.3374270362e-01
2.82122905,10.94972067,1,5.7154090270e-01,-8.3168217482e-01
2.84916201,10.94972067,1,5.7006580838e-01,-8.2963998483e-01
2.87709497,10.94972067,1,5.6860371639e-01,-8.2761587769e-01
2.90502793,10.94972067,1,5.6715441847e-01,-8.2560960220e-01
2.93296089,10.94972067,1,5.6571771131e-01,-8.2362091184e-01
2.96089385,10.94972067,1,5.6429339635e-01,-8.2164956466e-01
2.98882682,10.94972067,1,5.6288127968e-01,-8.1969532316e-01
3.01675978,10.94972067,1,5.6148117184e-01,-8.1775795422e-01
3.04469274,10.94972067,1,5.6009288774e-01,-8.1583722898e-01
3.07262570,10.94972067,1,5.5871624648e-01,-8.1393292277e-01
3.10055866,10.94972067,1,5.5735107126e-01,-8.1204481499e-01
3.12849162,10.94972067,1,5.5599718922e-01,-8.1017268905e-01
3.15642458,10.94972067,1,5.5465443138e-01,-8.0831633227e-01
3.18435754,10.94972067,1,5.5332263244e-01,-8.0647553579e-01
3.21229050,10.94972067,1,5.5200163076e-01,-8.0465009448e-01
3.24022346,10.94972067,1,5.5069126821e-01,-8.0283980688e-01
3.26815642,10.94972067,1,5.4939139005e-01,-8.0104447512e-01
3.29608939,10.94972067,1,5.4810184487e-01,-7.9926390481e-01
3.32402235,10.94972067,1,5.4682248450e-01,-7.9749790500e-01
3.35195531,10.94972067,1,5.4555316387e-01,-7.9574628809e-01
3.37988827,10.94972067,1,5.4429374097e-01,-7.9400886976e-01
3.40782123,10.94972067,1,5.4304407675e-01,-7.9228546890e-01
3.43575419,10.94972067,1,5.4180403501e-01,-7.9057590754e-01
3.46368715,10.94972067,1,5.4057348239e-01,-7.8888001078e-01
3.49162011,10.94972067,1,5.3935228821e-01,-7.8719760674e-01
3.51955307,10.94972067,1,5.3814032447e-01,-7.8552852647e-01
3.54748603,10.94972067,1,5.3693746572e-01,-7.8387260392e-01
3.57541899,10.94972067,1,5.3574358904e-01,-7.8222967585e-01
3.60335196,10.94972067,1,5.3455857393e-01,-7.8059958177e-01
3.63128492,10.94972067,1,5.3338230228e-01,-7.7898216392e-01
3.65921788,10.94972067,1,5.3221465829e-01,-7.7737726717e-01
3.68715084,10.94972067,1,5.3105552842e-01,-7.7578473898e-01
3.71508380,10.94972067,1,5.2990480131e-01,-7.7420442935e-01
3.74301676,10.94972067,1,5.2876236775e-01,-7.7263619079e-01
3.77094972,10.94972067,1,5.2762812063e-01,-7.7107987820e-01
3.79888268,10.94972067,1,5.2650195485e-01,-7.6953534890e-01
3.82681564,10.94972067,1,5.2538376729e-01,-7.6800246253e-01
3.85474860,10.94972067,1,5.2427345679e-01,-7.6648108101e-01
3.88268156,10.94972067,1,5.2317092403e-01,-7.6497106852e-01
3.91061453,10.94972067,1,5.2207607158e-01,-7.6347229143e-01
3.93854749,10.94972067,1,5.2098880375e-01,-7.6198461824e-01
3.96648045,10.94972067,1,5.1990902663e-01,-7.6050791958e-01
3.99441341,10.94972067,1,5.1883664801e-01,-7.5904206813e-01
4.02234637,10.94972067,1,5.1777157734e-01,-7.5758693861e-01
4.05027933,10.94972067,1,5.1671372570e-01,-7.5614240772e-01
4.07821229,10.94972067,1,5.1566300576e-01,-7.5470835407e-01
4.10614525,10.94972067,1,5.1461933173e-01,-7.5328465823e-01
4.13407821,10.94972067,1,5.1358261933e-01,-7.5187120260e-01
4.16201117,10.94972067,1,5.1255278576e-01,-7.5046787141e-01
4.18994413,10.94972067,1,5.1152974969e-01,-7.4907455070e-01
4.21787709,10.94972067,1,5.1051343115e-01,-7.4769112828e-01
4.24581006,10.94972067,1,5.0950375159e-01,-7.4631749364e-01
4.27374302,10.94972067,1,5.0850063377e-01,-7.4495353802e-01
4.30167598,10.94972067,1,5.0750400181e-01,-7.4359915427e-01
4.32960894,10.94972067,1,5.0651378107e-01,-7.4225423690e-01
4.35754190,10.94972067,1,5.0552989820e-01,-7.4091868200e-01
4.38547486,10.94972067,1,5.0455228105e-01,-7.3959238723e-01
4.41340782,10.94972067,1,5.0358085870e-01,-7.3827525178e-01
4.44134078,10.94972067,1,5.0261556139e-01,-7.3696717636e-01
4.46927374,10.94972067,1,5.0165632051e-01,-7.3566806315e-01
4.49720670,10.94972067,1,5.0070306857e-01,-7.3437781577e-01
4.52513966,10.94972067,1,4.9975573918e-01,-7.3309633929e-01
4.55307263,10.94972067,1,4.9881426705e-01,-7.3182354014e-01
4.58100559,10.94972067,1,4.9787858791e-01,-7.3055932615e-01
4.60893855,10.94972067,1,4.9694863853e-01,-7.2930360648e-01
4.63687151,10.94972067,1,4.9602435671e-01,-7.2805629162e-01
4.66480447,10.94972067,1,4.9510568120e-01,-7.2681729335e-01
4.69273743,10.94972067,1,4.9419255175e-01,-7.2558652472e-01
4.72067039,10.94972067,1,4.9328490904e-01,-7.2436390004e-01
4.74860335,10.94972067,1,4.9238269468e-01,-7.2314933482e-01
4.77653631,10.94972067,1,4.9148585118e-01,-7.2194274581e-01
4.80446927,10.94972067,1,4.9059432196e-01,-7.2074405091e-01
4.83240223,10.94972067,1,4.8970805128e-01,-7.1955316920e-01
4.86033520,10.94972067,1,4.8882698429e-01,-7.1837002090e-01
4.88826816,10.94972067,1,4.8795106694e-01,-7.1719452733e-01
4.91620112,10.94972067,1,4.8708024601e-01,-7.1602661093e-01
4.94413408,10.94972067,1,4.8621446910e-01,-7.1486619520e-01
4.97206704,10.94972067,1,4.8535368458e-01,-7.1371320474e-01
5.00000000,10.94972067,1,4.8449784159e-01,-7.1256756514e-01
0.00000000,11.06145251,2,9.0220343794e-01,-1.1827389672e+00
0.02793296,11.06145251,2,8.9304632771e-01,-1.1805387106e+00
0.05586592,11.06145251,2,8.8433769948e-01,-1.1777227600e+00
0.08379888,11.06145251,2,8.7603371336e-01,-1.1744166687e+00
0.11173184,11.06145251,2,8.6809688407e-01,-1.1707199497e+00
0.13966480,11.06145251,2,8.6049488420e-01,-1.1667121912e+00
0.16759777,11.06145251,2,8.5319962021e-01,-1.1624575504e+00
0.19553073,11.06145251,2,8.4618650909e-01,-1.1580081031e+00
0.22346369,11.06145251,2,8.3943390517e-01,-1.1534063742e+00
0.25139665,11.06145251,2,8.3292264079e-01,-1.1486872716e+00
0.27932961,11.06145251,2,8.2663565457e-01,-1.1438795804e+00
0.30726257,11.06145251,2,8.2055768770e-01,-1.1390071283e+00
0.33519553,11.06145251,2,8.1467503378e-01,-1.1340897032e+00
0.36312849,11.06145251,2,8.0897533116e-01,-1.1291437810e+00
0.39106145,11.06145251,2,8.0344738923e-01,-1.1241831080e+00
0.41899441,11.06145251,2,7.9808104235e-01,-1.1192191689e+00
0.44692737,11.06145251,2,7.9286702606e-01,-1.1142615673e+00
0.47486034,11.06145251,2,7.8779687167e-01,-1.1093183347e+00
0.50279330,11.06145251,2,7.8286281604e-01,-1.1043961841e+00
0.53072626,11.06145251,2,7.7805772392e-01,-1.0995007193e+00
0.55865922,11.06145251,2,7.7337502083e-01,-1.0946366076e+00
0.58659218,11.06145251,2,7.6880863477e-01,-1.0898077239e+00
0.61452514,11.06145251,2,7.6435294543e-01,-1.0850172703e+00
0.64245810,11.06145251,2,7.6000273969e-01,-1.0802678772e+00
0.67039106,11.06145251,2,7.5575317256e-01,-1.0755616874e+00
0.69832402,11.06145251,2,7.5159973276e-01,-1.0709004282e+00
0.72625698,11.06145251,2,7.4753821223e-01,-1.0662854712e+00
0.75418994,11.06145251,2,7.4356467913e-01,-1.0617178841e+00
0.78212291,11.06145251,2,7.3967545381e-01,-1.0571984740e+00
0.81005587,11.06145251,2,7.3586708732e-01,-1.0527278253e+00
0.83798883,11.06145251,2,7.3213634225e-01,-1.0483063309e+00
0.86592179,11.06145251,2,7.2848017549e-01,-1.0439342202e+00
0.89385475,11.06145251,2,7.2489572278e-01,-1.0396115823e+00
0.92178771,11.06145251,2,7.2138028470e-01,-1.0353383862e+00
0.94972067,11.06145251,2,7.1793131412e-01,-1.0311144983e+00
0.97765363,11.06145251,2,7.1454640479e-01,-1.0269396978e+00
1.00558659,11.06145251,2,7.1122328094e-01,-1.0228136892e+00
1.03351955,11.06145251,2,7.0795978793e-01,-1.0187361140e+00
1.06145251,11.06145251,2,7.0475388366e-01,-1.0147065603e+00
1.08938547,11.06145251,2,7.0160363075e-01,-1.0107245712e+00
1.11731844,11.06145251,2,6.9850718943e-01,-1.0067896526e+00
1.14525140,11.06145251,2,6.9546281097e-01,-1.0029012790e+00
1.17318436,11.06145251,1,6.9246883170e-01,-9.9905889955e-01
1.20111732,11.06145251,1,6.8952366753e-01,-9.9526194270e-01
1.22905028,11.06145251,1,6.8662580885e-01,-9.9150982041e-01
1.25698324,11.06145251,1,6.8377381592e-01,-9.8780193184e-01
1.28491620,11.06145251,1,6.8096631451e-01,-9.8413766655e-01
1.31284916,11.06145251,1,6.7820199199e-01,-9.8051640724e-01
1.34078212,11.06145251,1,6.7547959362e-01,-9.7693753217e-01
1.36871508,11.06145251,1,6.7279791919e-01,-9.7340041722e-01
1.39664804,11.06145251,1,6.7015581982e-01,-9.6990443773e-01
1.42458101,11.06145251,1,6.6755219507e-01,-9.6644897003e-01
1.45251397,11.06145251,1,6.6498599023e-01,-9.6303339283e-01
1.48044693,11.06145251,1,6.6245619377e-01,-9.5965708830e-01
1.50837989,11.06145251,1,6.5996183499e-01,-9.5631944315e-01
1.53631285,11.06145251,1,6.5750198184e-01,-9.5301984942e-01
1.56424581,11.06145251,1,6.5507573886e-01,-9.4975770526e-01
1.59217877,11.06145251,1,6.5268224528e-01,-9.4653241546e-01
1.62011173,11.06145251,1,6.5032067322e-01,-9.4334339204e-01
1.64804469,11.06145251,1,6.4799022603e-01,-9.4019005463e-01
1.67597765,11.06145251,1,6.4569013671e-01,-9.3707183086e-01
1.70391061,11.06145251,1,6.4341966644e-01,-9.3398815659e-01
1.73184358,11.06145251,1,6.4117810321e-01,-9.3093847619e-01
1.75977654,11.06145251,1,6.3896476055e-01,-9.2792224269e-01
1.78770950,11.06145251,1,6.3677897624e-01,-9.2493891790e-01
1.81564246,11.06145251,1,6.3462011126e-01,-9.2198797254e-01
1.84357542,11.06145251,1,6.3248754862e-01,-9.1906888626e-01
1.87150838,11.06145251,1,6.3038069243e-01,-9.1618114766e-01
1.89944134,11.06145251,1,6.2829896688e-01,-9.1332425435e-01
1.92737430,11.06145251,1,6.2624181536e-01,-9.1049771285e-01
1.95530726,11.06145251,1,6.2420869962e-01,-9.0770103861e-01
1.98324022,11.06145251,1,6.2219909896e-01,-9.0493375591e-01
2.01117318,11.06145251,1,6.2021250944e-01,-9.0219539783e-01
2.03910615,11.06145251,1,6.1824844321e-01,-8.9948550612e-01
2.06703911,11.06145251,1,6.1630642777e-01,-8.9680363111e-01
2.09497207,11.06145251,1,6.1438600539e-01,-8.9414933166e-01
2.12290503,11.06145251,1,6.1248673244e-01,-8.9152217495e-01
2.15083799,11.06145251,1,6.1060817886e-01,-8.8892173645e-01
2.17877095,11.06145251,1,6.0874992755e-01,-8.8634759975e-01
2.20670391,11.06145251,1,6.0691157391e-01,-8.8379935643e-01
2.23463687,11.06145251,1,6.0509272532e-01,-8.8127660595e-01
2.26256983,11.06145251,1,6.0329300064e-01,-8.7877895549e-01
2.29050279,11.06145251,1,6.0151202979e-01,-8.7630601983e-01
2.31843575,11.06145251,1,5.9974945335e-01,-8.7385742121e-01
2.34636872,11.06145251,1,5.9800492210e-01,-8.7143278916e-01
2.37430168,11.06145251,1,5.9627809664e-01,-8.6903176043e-01
2.40223464,11.06145251,1,5.9456864707e-01,-8.6665397878e-01
2.43016760,11.06145251,1,5.9287625260e-01,-8.6429909487e-01
2.45810056,11.06145251,1,5.9120060119e-01,-8.6196676612e-01
2.48603352,11.06145251,1,5.8954138932e-01,-8.5965665659e-01
2.51396648,11.06145251,1,5.8789832156e-01,-8.5736843681e-01
2.54189944,11.06145251,1,5.8627111041e-01,-8.5510178366e-01
2.56983240,11.06145251,1,5.8465947590e-01,-8.5285638025e-01
2.59776536,11.06145251,1,5.8306314542e-01,-8.5063191579e-01
2.62569832,11.06145251,1,5.8148185341e-01,-8.4842808542e-01
2.65363128,11.06145251,1,5.7991534113e-01,-8.4624459013e-01
2.68156425,11.06145251,1,5.7836335644e-01,-8.4408113661e-01
2.70949721,11.06145251,1,5.7682565355e-01,-8.4193743715e-01
2.73743017,11.06145251,1,5.7530199285e-01,-8.3981320948e-01
2.76536313,11.06145251,1,5.7379214065e-01,-8.3770817669e-01
2.79329609,11.06145251,1,5.7229586902e-01,-8.3562206709e-01
2.82122905,11.06145251,1,5.7081295560e-01,-8.3355461410e-01
2.84916201,11.06145251,1,5.6934318342e-01,-8.3150555617e-01
2.87709497,11.06145251,1,5.6788634069e-01,-8.2947463660e-01
2.90502793,11.06145251,1,5.6644222069e-01,-8.2746160350e-01
2.93296089,11.06145251,1,5.6501062159e-01,-8.2546620966e-01
2.96089385,11.06145251,1,5.6359134626e-01,-8.2348821243e-01
2.98882682,11.06145251,1,5.6218420217e-01,-8.2152737367e-01
3.01675978,11.06145251,1,5.6078900124e-01,-8.1958345957e-01
3.04469274,11.06145251,1,5.5940555969e-01,-8.1765624066e-01
3.07262570,11.06145251,1,5.5803369791e-01,-8.1574549161e-01
3.10055866,11.06145251,1,5.5667324033e-01,-8.1385099120e-01
3.12849162,11.06145251,1,5.5532401533e-01,-8.1197252224e-01
3.15642458,11.06145251,1,5.5398585509e-01,-8.1010987142e-01
3.18435754,11.06145251,1,5.5265859549e-01,-8.0826282931e-01
3.21229050,11.06145251,1,5.5134207598e-01,-8.0643119018e-01
3.24022346,11.06145251,1,5.5003613953e-01,-8.0461475201e-01
3.26815642,11.06145251,1,5.4874063247e-01,-8.0281331635e-01
3.29608939,11.06145251,1,5.4745540443e-01,-8.0102668826e-01
3.32402235,11.06145251,1,5.4618030824e-01,-7.9925467625e-01
3.35195531,11.06145251,1,5.4491519981e-01,-7.9749709217e-01
3.37988827,11.06145251,1,5.4365993810e-01,-7.9575375117e-01
3.40782123,11.06145251,1,5.4241438497e-01,-7.9402447162e-01
3.43575419,11.06145251,1,5.4117840517e-01,-7.9230907504e-01
3.46368715,11.06145251,1,5.3995186620e-01,-7.9060738604e-01
3.49162011,11.06145251,1,5.3873463826e-01,-7.8891923221e-01
3.51955307,11.06145251,1,5.3752659419e-01,-7.8724444414e-01
3.54748603,11.06145251,1,5.3632760936e-01,-7.8558285527e-01
3.57541899,11.06145251,1,5.3513756167e-01,-7.8393430190e-01
3.60335196,11.06145251,1,5.3395633139e-01,-7.8229862309e-01
3.63128492,11.06145251,1,5.3278380119e-01,-7.8067566059e-01
3.65921788,11.06145251,1,5.3161985602e-01,-7.7906525883e-01
3.68715084,11.06145251,1,5.3046438306e-01,-7.7746726482e-01
3.71508380,11.06145251,1,5.2931727168e-01,-7.7588152814e-01
3.74301676,11.06145251,1,5.2817841336e-01,-7.7430790084e-01
3.77094972,11.06145251,1,5.2704770167e-01,-7.7274623741e-01
3.79888268,11.06145251,1,5.2592503218e-01,-7.7119639475e-01
3.82681564,11.06145251,1,5.2481030242e-01,-7.6965823208e-01
3.85474860,11.06145251,1,5.2370341187e-01,-7.6813161092e-01
3.88268156,11.06145251,1,5.2260426184e-01,-7.6661639505e-01
3.91061453,11.06145251,1,5.2151275548e-01,-7.6511245043e-01
3.93854749,11.06145251,1,5.2042879773e-01,-7.6361964518e-01
3.96648045,11.06145251,1,5.1935229524e-01,-7.6213784955e-01
3.99441341,11.06145251,1,5.1828315638e-01,-7.6066693584e-01
